"city","state","price","todaysDate","MinPrice","MaxPrice","AvgPrice"
"hoover","AL","1714 - 3202","Mon Aug 10 07:07:10 2020",1714,3202,2458
"hoover","AL","835 - 2367","Mon Aug 10 07:07:10 2020",835,2367,1601
"hoover","AL","985 - 1365","Mon Aug 10 07:07:10 2020",985,1365,1175
"hoover","AL","1008 - 1108","Mon Aug 10 07:07:10 2020",1008,1108,1058
"hoover","AL","1203 - 1983","Mon Aug 10 07:07:10 2020",1203,1983,1593
"hoover","AL","950 - 1050","Mon Aug 10 07:07:10 2020",950,1050,1000
"hoover","AL","971 - 1111","Mon Aug 10 07:07:10 2020",971,1111,1041
"hoover","AL","885 - 910","Mon Aug 10 07:07:10 2020",885,910,897.5
"hoover","AL","838","Mon Aug 10 07:07:10 2020",838,NA,838
"hoover","AL","1214 - 1578","Mon Aug 10 07:07:10 2020",1214,1578,1396
"hoover","AL","1093 - 2353","Mon Aug 10 07:07:10 2020",1093,2353,1723
"hoover","AL","960 - 1007","Mon Aug 10 07:07:10 2020",960,1007,983.5
"hoover","AL","2795 - 3595","Mon Aug 10 07:07:10 2020",2795,3595,3195
"hoover","AL","971 - 1132","Mon Aug 10 07:07:10 2020",971,1132,1051.5
"hoover","AL","825 - 1115","Mon Aug 10 07:07:10 2020",825,1115,970
"hoover","AL","2828","Mon Aug 10 07:07:10 2020",2828,NA,2828
"hoover","AL","925","Mon Aug 10 07:07:10 2020",925,NA,925
"hoover","AL","1025 - 1175","Mon Aug 10 07:07:10 2020",1025,1175,1100
"hoover","AL","1870","Mon Aug 10 07:07:10 2020",1870,NA,1870
"hoover","AL","975 - 1090","Mon Aug 10 07:07:10 2020",975,1090,1032.5
"hoover","AL","809","Mon Aug 10 07:07:10 2020",809,NA,809
"dothan","AL","1180 - 1195","Mon Aug 10 07:07:14 2020",1180,1195,1187.5
"dothan","AL","770 - 885","Mon Aug 10 07:07:14 2020",770,885,827.5
"dothan","AL","790 - 850","Mon Aug 10 07:07:14 2020",790,850,820
"dothan","AL","980 - 1025","Mon Aug 10 07:07:14 2020",980,1025,1002.5
"dothan","AL","790 - 820","Mon Aug 10 07:07:14 2020",790,820,805
"dothan","AL","715","Mon Aug 10 07:07:14 2020",715,NA,715
"dothan","AL","790 - 815","Mon Aug 10 07:07:14 2020",790,815,802.5
"dothan","AL","720","Mon Aug 10 07:07:14 2020",720,NA,720
"dothan","AL","1269 - 1548","Mon Aug 10 07:07:14 2020",1269,1548,1408.5
"auburn","AL","745","Mon Aug 10 07:07:18 2020",745,NA,745
"auburn","AL","1100 - 1200","Mon Aug 10 07:07:18 2020",1100,1200,1150
"auburn","AL","620","Mon Aug 10 07:07:18 2020",620,NA,620
"auburn","AL","765","Mon Aug 10 07:07:18 2020",765,NA,765
"auburn","AL","999 - 1049","Mon Aug 10 07:07:18 2020",999,1049,1024
"auburn","AL","875 - 910","Mon Aug 10 07:07:18 2020",875,910,892.5
"auburn","AL","575","Mon Aug 10 07:07:18 2020",575,NA,575
"auburn","AL","1150 - 1295","Mon Aug 10 07:07:18 2020",1150,1295,1222.5
"auburn","AL","880 - 900","Mon Aug 10 07:07:18 2020",880,900,890
"auburn","AL","880 - 1715","Mon Aug 10 07:07:18 2020",880,1715,1297.5
"auburn","AL","685 - 1484","Mon Aug 10 07:07:18 2020",685,1484,1084.5
"auburn","AL","912 - 1172","Mon Aug 10 07:07:18 2020",912,1172,1042
"auburn","AL","1045 - 1255","Mon Aug 10 07:07:18 2020",1045,1255,1150
"auburn","AL","660 - 685","Mon Aug 10 07:07:18 2020",660,685,672.5
"auburn","AL","1130 - 1245","Mon Aug 10 07:07:18 2020",1130,1245,1187.5
"auburn","AL","900","Mon Aug 10 07:07:18 2020",900,NA,900
"auburn","AL","755","Mon Aug 10 07:07:18 2020",755,NA,755
"auburn","AL","785","Mon Aug 10 07:07:18 2020",785,NA,785
"auburn","AL","789 - 895","Mon Aug 10 07:07:18 2020",789,895,842
"auburn","AL","789 - 982","Mon Aug 10 07:07:18 2020",789,982,885.5
"auburn","AL","729","Mon Aug 10 07:07:18 2020",729,NA,729
"auburn","AL","799","Mon Aug 10 07:07:18 2020",799,NA,799
"auburn","AL","859","Mon Aug 10 07:07:18 2020",859,NA,859
"decatur","AL","750","Mon Aug 10 07:07:22 2020",750,NA,750
"decatur","AL","775","Mon Aug 10 07:07:22 2020",775,NA,775
"decatur","AL","700","Mon Aug 10 07:07:22 2020",700,NA,700
"decatur","AL","650","Mon Aug 10 07:07:22 2020",650,NA,650
"decatur","AL","525","Mon Aug 10 07:07:22 2020",525,NA,525
"decatur","AL","645","Mon Aug 10 07:07:22 2020",645,NA,645
"decatur","AL","665","Mon Aug 10 07:07:22 2020",665,NA,665
"decatur","AL","800","Mon Aug 10 07:07:22 2020",800,NA,800
"decatur","AL","675","Mon Aug 10 07:07:22 2020",675,NA,675
"madison","AL","998 - 1070","Mon Aug 10 07:07:26 2020",998,1070,1034
"madison","AL","1104 - 1332","Mon Aug 10 07:07:26 2020",1104,1332,1218
"madison","AL","1545 - 1675","Mon Aug 10 07:07:26 2020",1545,1675,1610
"madison","AL","1129 - 1229","Mon Aug 10 07:07:26 2020",1129,1229,1179
"madison","AL","1000 - 1060","Mon Aug 10 07:07:26 2020",1000,1060,1030
"madison","AL","1369 - 1489","Mon Aug 10 07:07:26 2020",1369,1489,1429
"madison","AL","830 - 945","Mon Aug 10 07:07:26 2020",830,945,887.5
"madison","AL","982 - 1177","Mon Aug 10 07:07:26 2020",982,1177,1079.5
"madison","AL","974 - 1253","Mon Aug 10 07:07:26 2020",974,1253,1113.5
"madison","AL","920 - 2205","Mon Aug 10 07:07:26 2020",920,2205,1562.5
"madison","AL","874 - 1202","Mon Aug 10 07:07:26 2020",874,1202,1038
"madison","AL","1285 - 1828","Mon Aug 10 07:07:26 2020",1285,1828,1556.5
"madison","AL","1128 - 2103","Mon Aug 10 07:07:26 2020",1128,2103,1615.5
"madison","AL","853 - 955","Mon Aug 10 07:07:26 2020",853,955,904
"madison","AL","1237 - 1457","Mon Aug 10 07:07:26 2020",1237,1457,1347
"madison","AL","1067 - 5000","Mon Aug 10 07:07:26 2020",1067,5000,3033.5
"madison","AL","1200 - 1605","Mon Aug 10 07:07:26 2020",1200,1605,1402.5
"madison","AL","1253 - 2443","Mon Aug 10 07:07:26 2020",1253,2443,1848
"madison","AL","900 - 1020","Mon Aug 10 07:07:26 2020",900,1020,960
"madison","AL","849 - 910","Mon Aug 10 07:07:26 2020",849,910,879.5
"madison","AL","1200","Mon Aug 10 07:07:26 2020",1200,NA,1200
"madison","AL","1040 - 1234","Mon Aug 10 07:07:26 2020",1040,1234,1137
"madison","AL","1035 - 1848","Mon Aug 10 07:07:26 2020",1035,1848,1441.5
"madison","AL","1595 - 2000","Mon Aug 10 07:07:26 2020",1595,2000,1797.5
"anchorage","AK","1800 - 1992","Mon Aug 10 07:07:30 2020",1800,1992,1896
"anchorage","AK","1465 - 1645","Mon Aug 10 07:07:30 2020",1465,1645,1555
"anchorage","AK","1173 - 1178","Mon Aug 10 07:07:30 2020",1173,1178,1175.5
"anchorage","AK","1260","Mon Aug 10 07:07:30 2020",1260,NA,1260
"anchorage","AK","1165","Mon Aug 10 07:07:30 2020",1165,NA,1165
"anchorage","AK","1100","Mon Aug 10 07:07:30 2020",1100,NA,1100
"anchorage","AK","1325","Mon Aug 10 07:07:30 2020",1325,NA,1325
"juneau","AK","1300","Mon Aug 10 07:07:34 2020",1300,NA,1300
"juneau","AK","2800","Mon Aug 10 07:07:34 2020",2800,NA,2800
"juneau","AK","1495","Mon Aug 10 07:07:34 2020",1495,NA,1495
"juneau","AK","2000","Mon Aug 10 07:07:34 2020",2000,NA,2000
"juneau","AK","2195","Mon Aug 10 07:07:34 2020",2195,NA,2195
"juneau","AK","1995","Mon Aug 10 07:07:34 2020",1995,NA,1995
"juneau","AK","2095","Mon Aug 10 07:07:34 2020",2095,NA,2095
"juneau","AK","1245","Mon Aug 10 07:07:34 2020",1245,NA,1245
"fairbanks","AK","1200 - 1290","Mon Aug 10 07:07:39 2020",1200,1290,1245
"fairbanks","AK","999 - 2000","Mon Aug 10 07:07:39 2020",999,2000,1499.5
"fairbanks","AK","1118","Mon Aug 10 07:07:39 2020",1118,NA,1118
"fairbanks","AK","975","Mon Aug 10 07:07:39 2020",975,NA,975
"fairbanks","AK","1180","Mon Aug 10 07:07:39 2020",1180,NA,1180
"fairbanks","AK","650","Mon Aug 10 07:07:39 2020",650,NA,650
"fairbanks","AK","750","Mon Aug 10 07:07:39 2020",750,NA,750
"fairbanks","AK","1100","Mon Aug 10 07:07:39 2020",1100,NA,1100
"fairbanks","AK","2200","Mon Aug 10 07:07:39 2020",2200,NA,2200
"fairbanks","AK","1750","Mon Aug 10 07:07:39 2020",1750,NA,1750
"fairbanks","AK","2000","Mon Aug 10 07:07:39 2020",2000,NA,2000
"fairbanks","AK","2250","Mon Aug 10 07:07:39 2020",2250,NA,2250
"fairbanks","AK","1350","Mon Aug 10 07:07:39 2020",1350,NA,1350
"fairbanks","AK","2550","Mon Aug 10 07:07:39 2020",2550,NA,2550
"fairbanks","AK","1595","Mon Aug 10 07:07:39 2020",1595,NA,1595
"fairbanks","AK","1120 - 1200","Mon Aug 10 07:07:39 2020",1120,1200,1160
"badger","AK","2000","Mon Aug 10 07:07:44 2020",2000,NA,2000
"badger","AK","1650","Mon Aug 10 07:07:44 2020",1650,NA,1650
"badger","AK","1800","Mon Aug 10 07:07:44 2020",1800,NA,1800
"badger","AK","3300","Mon Aug 10 07:07:44 2020",3300,NA,3300
"badger","AK","1595","Mon Aug 10 07:07:44 2020",1595,NA,1595
"badger","AK","1750","Mon Aug 10 07:07:44 2020",1750,NA,1750
"knik-fairview","AK","1800 - 1992","Mon Aug 10 07:07:49 2020",1800,1992,1896
"knik-fairview","AK","1465 - 1645","Mon Aug 10 07:07:49 2020",1465,1645,1555
"knik-fairview","AK","1173 - 1178","Mon Aug 10 07:07:49 2020",1173,1178,1175.5
"knik-fairview","AK","1260","Mon Aug 10 07:07:49 2020",1260,NA,1260
"knik-fairview","AK","1165","Mon Aug 10 07:07:49 2020",1165,NA,1165
"knik-fairview","AK","1100","Mon Aug 10 07:07:49 2020",1100,NA,1100
"knik-fairview","AK","1325","Mon Aug 10 07:07:49 2020",1325,NA,1325
"college","AK","1566 - 2392","Mon Aug 10 07:07:54 2020",1566,2392,1979
NA,NA,NA,NA,NA,NA,NA
"tanaina","AK","1800 - 1992","Mon Aug 10 07:08:04 2020",1800,1992,1896
"tanaina","AK","1465 - 1645","Mon Aug 10 07:08:04 2020",1465,1645,1555
"tanaina","AK","1173 - 1178","Mon Aug 10 07:08:04 2020",1173,1178,1175.5
"tanaina","AK","1260","Mon Aug 10 07:08:04 2020",1260,NA,1260
"tanaina","AK","1165","Mon Aug 10 07:08:04 2020",1165,NA,1165
"tanaina","AK","1100","Mon Aug 10 07:08:04 2020",1100,NA,1100
"tanaina","AK","1325","Mon Aug 10 07:08:04 2020",1325,NA,1325
"lakes","AK","1800 - 1992","Mon Aug 10 07:08:08 2020",1800,1992,1896
"lakes","AK","1465 - 1645","Mon Aug 10 07:08:08 2020",1465,1645,1555
"lakes","AK","1173 - 1178","Mon Aug 10 07:08:08 2020",1173,1178,1175.5
"lakes","AK","1260","Mon Aug 10 07:08:08 2020",1260,NA,1260
"lakes","AK","1165","Mon Aug 10 07:08:08 2020",1165,NA,1165
"lakes","AK","1100","Mon Aug 10 07:08:08 2020",1100,NA,1100
"lakes","AK","1325","Mon Aug 10 07:08:08 2020",1325,NA,1325
"phoenix","AZ","1550","Mon Aug 10 07:08:16 2020",1550,NA,1550
"phoenix","AZ","1915 - 2670","Mon Aug 10 07:08:16 2020",1915,2670,2292.5
"phoenix","AZ","1502 - 3990","Mon Aug 10 07:08:16 2020",1502,3990,2746
"phoenix","AZ","2574 - 4909","Mon Aug 10 07:08:16 2020",2574,4909,3741.5
"phoenix","AZ","1725 - 6094","Mon Aug 10 07:08:16 2020",1725,6094,3909.5
"phoenix","AZ","2036 - 3859","Mon Aug 10 07:08:16 2020",2036,3859,2947.5
"phoenix","AZ","1150 - 1340","Mon Aug 10 07:08:16 2020",1150,1340,1245
"phoenix","AZ","1735 - 3120","Mon Aug 10 07:08:16 2020",1735,3120,2427.5
"phoenix","AZ","1875 - 2999","Mon Aug 10 07:08:16 2020",1875,2999,2437
"phoenix","AZ","2359 - 4512","Mon Aug 10 07:08:16 2020",2359,4512,3435.5
"phoenix","AZ","1165 - 1690","Mon Aug 10 07:08:16 2020",1165,1690,1427.5
"phoenix","AZ","1820 - 2945","Mon Aug 10 07:08:16 2020",1820,2945,2382.5
"phoenix","AZ","3425 - 4820","Mon Aug 10 07:08:16 2020",3425,4820,4122.5
"phoenix","AZ","1437 - 1776","Mon Aug 10 07:08:16 2020",1437,1776,1606.5
"phoenix","AZ","1550 - 1770","Mon Aug 10 07:08:16 2020",1550,1770,1660
"phoenix","AZ","1160 - 1675","Mon Aug 10 07:08:16 2020",1160,1675,1417.5
"phoenix","AZ","1735 - 1909","Mon Aug 10 07:08:16 2020",1735,1909,1822
"phoenix","AZ","1395 - 1850","Mon Aug 10 07:08:16 2020",1395,1850,1622.5
"phoenix","AZ","1550 - 2420","Mon Aug 10 07:08:16 2020",1550,2420,1985
"phoenix","AZ","1594 - 2838","Mon Aug 10 07:08:16 2020",1594,2838,2216
"phoenix","AZ","1829 - 4009","Mon Aug 10 07:08:16 2020",1829,4009,2919
"phoenix","AZ","1960 - 2495","Mon Aug 10 07:08:16 2020",1960,2495,2227.5
"phoenix","AZ","1365 - 1433","Mon Aug 10 07:08:16 2020",1365,1433,1399
"phoenix","AZ","1569 - 1775","Mon Aug 10 07:08:16 2020",1569,1775,1672
"phoenix","AZ","1729 - 2159","Mon Aug 10 07:08:16 2020",1729,2159,1944
"phoenix","AZ","1500 - 1600","Mon Aug 10 07:08:16 2020",1500,1600,1550
"phoenix","AZ","1699 - 1945","Mon Aug 10 07:08:16 2020",1699,1945,1822
"phoenix","AZ","1448 - 1578","Mon Aug 10 07:08:16 2020",1448,1578,1513
"phoenix","AZ","1733 - 3733","Mon Aug 10 07:08:16 2020",1733,3733,2733
"phoenix","AZ","2473 - 4455","Mon Aug 10 07:08:16 2020",2473,4455,3464
"phoenix","AZ","2335 - 4500","Mon Aug 10 07:08:16 2020",2335,4500,3417.5
"phoenix","AZ","1665 - 3030","Mon Aug 10 07:08:16 2020",1665,3030,2347.5
"phoenix","AZ","1412 - 1572","Mon Aug 10 07:08:16 2020",1412,1572,1492
"phoenix","AZ","1722 - 2572","Mon Aug 10 07:08:16 2020",1722,2572,2147
"phoenix","AZ","1571 - 2300","Mon Aug 10 07:08:16 2020",1571,2300,1935.5
"phoenix","AZ","1465 - 1515","Mon Aug 10 07:08:16 2020",1465,1515,1490
"phoenix","AZ","1940 - 4885","Mon Aug 10 07:08:16 2020",1940,4885,3412.5
"phoenix","AZ","1925 - 1975","Mon Aug 10 07:08:16 2020",1925,1975,1950
"phoenix","AZ","1415 - 2010","Mon Aug 10 07:08:16 2020",1415,2010,1712.5
"phoenix","AZ","1925 - 2635","Mon Aug 10 07:08:16 2020",1925,2635,2280
"phoenix","AZ","2374 - 2525","Mon Aug 10 07:08:16 2020",2374,2525,2449.5
"phoenix","AZ","1847 - 2186","Mon Aug 10 07:08:16 2020",1847,2186,2016.5
"phoenix","AZ","1365 - 1415","Mon Aug 10 07:08:16 2020",1365,1415,1390
"phoenix","AZ","1076 - 1314","Mon Aug 10 07:08:16 2020",1076,1314,1195
"phoenix","AZ","1215 - 1235","Mon Aug 10 07:08:16 2020",1215,1235,1225
"phoenix","AZ","1405","Mon Aug 10 07:08:16 2020",1405,NA,1405
"phoenix","AZ","1100 - 1525","Mon Aug 10 07:08:16 2020",1100,1525,1312.5
"phoenix","AZ","1075 - 1545","Mon Aug 10 07:08:16 2020",1075,1545,1310
"phoenix","AZ","1653","Mon Aug 10 07:08:16 2020",1653,NA,1653
"phoenix","AZ","1020 - 2737","Mon Aug 10 07:08:16 2020",1020,2737,1878.5
"phoenix","AZ","1165 - 1620","Mon Aug 10 07:08:16 2020",1165,1620,1392.5
"phoenix","AZ","1333 - 2183","Mon Aug 10 07:08:16 2020",1333,2183,1758
"phoenix","AZ","1143 - 1253","Mon Aug 10 07:08:16 2020",1143,1253,1198
"phoenix","AZ","2410 - 5567","Mon Aug 10 07:08:16 2020",2410,5567,3988.5
"phoenix","AZ","1150 - 2322","Mon Aug 10 07:08:16 2020",1150,2322,1736
"phoenix","AZ","1340 - 1850","Mon Aug 10 07:08:16 2020",1340,1850,1595
"phoenix","AZ","1155 - 3651","Mon Aug 10 07:08:16 2020",1155,3651,2403
"phoenix","AZ","1185 - 1475","Mon Aug 10 07:08:16 2020",1185,1475,1330
"phoenix","AZ","1785 - 3975","Mon Aug 10 07:08:16 2020",1785,3975,2880
"phoenix","AZ","1315 - 3656","Mon Aug 10 07:08:16 2020",1315,3656,2485.5
"phoenix","AZ","1900 - 3105","Mon Aug 10 07:08:16 2020",1900,3105,2502.5
"phoenix","AZ","1245 - 2030","Mon Aug 10 07:08:16 2020",1245,2030,1637.5
"phoenix","AZ","1380 - 1928","Mon Aug 10 07:08:16 2020",1380,1928,1654
"phoenix","AZ","1220 - 2035","Mon Aug 10 07:08:16 2020",1220,2035,1627.5
"phoenix","AZ","1285 - 2415","Mon Aug 10 07:08:16 2020",1285,2415,1850
"phoenix","AZ","1115 - 1904","Mon Aug 10 07:08:16 2020",1115,1904,1509.5
"phoenix","AZ","1167 - 1599","Mon Aug 10 07:08:16 2020",1167,1599,1383
"phoenix","AZ","1325 - 1485","Mon Aug 10 07:08:16 2020",1325,1485,1405
"phoenix","AZ","1435 - 7401","Mon Aug 10 07:08:16 2020",1435,7401,4418
"phoenix","AZ","1475 - 1592","Mon Aug 10 07:08:16 2020",1475,1592,1533.5
"phoenix","AZ","1350","Mon Aug 10 07:08:16 2020",1350,NA,1350
"phoenix","AZ","1255 - 1995","Mon Aug 10 07:08:16 2020",1255,1995,1625
"phoenix","AZ","1140 - 2622","Mon Aug 10 07:08:16 2020",1140,2622,1881
"phoenix","AZ","1145 - 1415","Mon Aug 10 07:08:16 2020",1145,1415,1280
"phoenix","AZ","1455 - 2300","Mon Aug 10 07:08:16 2020",1455,2300,1877.5
"phoenix","AZ","1346 - 3206","Mon Aug 10 07:08:16 2020",1346,3206,2276
"phoenix","AZ","1349","Mon Aug 10 07:08:16 2020",1349,NA,1349
"phoenix","AZ","1495 - 2290","Mon Aug 10 07:08:16 2020",1495,2290,1892.5
"phoenix","AZ","1299 - 1399","Mon Aug 10 07:08:16 2020",1299,1399,1349
"phoenix","AZ","1219 - 1974","Mon Aug 10 07:08:16 2020",1219,1974,1596.5
"phoenix","AZ","1370 - 1505","Mon Aug 10 07:08:16 2020",1370,1505,1437.5
"phoenix","AZ","1317 - 1481","Mon Aug 10 07:08:16 2020",1317,1481,1399
"phoenix","AZ","1220 - 2280","Mon Aug 10 07:08:16 2020",1220,2280,1750
"phoenix","AZ","1369","Mon Aug 10 07:08:16 2020",1369,NA,1369
"phoenix","AZ","1303","Mon Aug 10 07:08:16 2020",1303,NA,1303
"phoenix","AZ","1055 - 1843","Mon Aug 10 07:08:16 2020",1055,1843,1449
"phoenix","AZ","1240 - 1705","Mon Aug 10 07:08:16 2020",1240,1705,1472.5
"phoenix","AZ","1455 - 1571","Mon Aug 10 07:08:16 2020",1455,1571,1513
"phoenix","AZ","1199 - 1434","Mon Aug 10 07:08:16 2020",1199,1434,1316.5
"phoenix","AZ","1190 - 1705","Mon Aug 10 07:08:16 2020",1190,1705,1447.5
"phoenix","AZ","1335 - 1545","Mon Aug 10 07:08:16 2020",1335,1545,1440
"phoenix","AZ","1190 - 1315","Mon Aug 10 07:08:16 2020",1190,1315,1252.5
"phoenix","AZ","1450 - 1885","Mon Aug 10 07:08:16 2020",1450,1885,1667.5
"phoenix","AZ","1570 - 3236","Mon Aug 10 07:08:16 2020",1570,3236,2403
"phoenix","AZ","2124 - 3846","Mon Aug 10 07:08:16 2020",2124,3846,2985
"phoenix","AZ","1494 - 4147","Mon Aug 10 07:08:16 2020",1494,4147,2820.5
"phoenix","AZ","1160 - 1595","Mon Aug 10 07:08:16 2020",1160,1595,1377.5
"phoenix","AZ","1625","Mon Aug 10 07:08:16 2020",1625,NA,1625
"phoenix","AZ","1290 - 1785","Mon Aug 10 07:08:16 2020",1290,1785,1537.5
"phoenix","AZ","1140 - 1685","Mon Aug 10 07:08:16 2020",1140,1685,1412.5
"phoenix","AZ","1245 - 1765","Mon Aug 10 07:08:16 2020",1245,1765,1505
"phoenix","AZ","1083 - 1323","Mon Aug 10 07:08:16 2020",1083,1323,1203
"phoenix","AZ","1355 - 1845","Mon Aug 10 07:08:16 2020",1355,1845,1600
"phoenix","AZ","1330 - 1805","Mon Aug 10 07:08:16 2020",1330,1805,1567.5
"phoenix","AZ","1075 - 1325","Mon Aug 10 07:08:16 2020",1075,1325,1200
"phoenix","AZ","1253 - 1530","Mon Aug 10 07:08:16 2020",1253,1530,1391.5
"phoenix","AZ","1270 - 1565","Mon Aug 10 07:08:16 2020",1270,1565,1417.5
"phoenix","AZ","1795 - 2541","Mon Aug 10 07:08:16 2020",1795,2541,2168
"phoenix","AZ","1265 - 1545","Mon Aug 10 07:08:16 2020",1265,1545,1405
"tucson","AZ","1440 - 1700","Mon Aug 10 07:08:20 2020",1440,1700,1570
"tucson","AZ","845","Mon Aug 10 07:08:20 2020",845,NA,845
"tucson","AZ","1120","Mon Aug 10 07:08:20 2020",1120,NA,1120
"tucson","AZ","750 - 864","Mon Aug 10 07:08:20 2020",750,864,807
"tucson","AZ","907 - 1303","Mon Aug 10 07:08:20 2020",907,1303,1105
"tucson","AZ","898 - 1022","Mon Aug 10 07:08:20 2020",898,1022,960
"tucson","AZ","1270 - 1300","Mon Aug 10 07:08:20 2020",1270,1300,1285
"tucson","AZ","927 - 984","Mon Aug 10 07:08:20 2020",927,984,955.5
"tucson","AZ","890","Mon Aug 10 07:08:20 2020",890,NA,890
"tucson","AZ","865 - 1690","Mon Aug 10 07:08:20 2020",865,1690,1277.5
"tucson","AZ","965","Mon Aug 10 07:08:20 2020",965,NA,965
"tucson","AZ","1130 - 1520","Mon Aug 10 07:08:20 2020",1130,1520,1325
"tucson","AZ","985 - 1110","Mon Aug 10 07:08:20 2020",985,1110,1047.5
"tucson","AZ","1599","Mon Aug 10 07:08:20 2020",1599,NA,1599
"tucson","AZ","1024","Mon Aug 10 07:08:20 2020",1024,NA,1024
"tucson","AZ","1080 - 1400","Mon Aug 10 07:08:20 2020",1080,1400,1240
"tucson","AZ","1175 - 1425","Mon Aug 10 07:08:20 2020",1175,1425,1300
"tucson","AZ","1215 - 1370","Mon Aug 10 07:08:20 2020",1215,1370,1292.5
"tucson","AZ","1005 - 1100","Mon Aug 10 07:08:20 2020",1005,1100,1052.5
"tucson","AZ","905 - 925","Mon Aug 10 07:08:20 2020",905,925,915
"tucson","AZ","540 - 600","Mon Aug 10 07:08:20 2020",540,600,570
"tucson","AZ","785","Mon Aug 10 07:08:20 2020",785,NA,785
"tucson","AZ","739","Mon Aug 10 07:08:20 2020",739,NA,739
"tucson","AZ","1225 - 1375","Mon Aug 10 07:08:20 2020",1225,1375,1300
"tucson","AZ","740","Mon Aug 10 07:08:20 2020",740,NA,740
"tucson","AZ","2315 - 2379","Mon Aug 10 07:08:20 2020",2315,2379,2347
"tucson","AZ","2025","Mon Aug 10 07:08:20 2020",2025,NA,2025
"tucson","AZ","1055 - 1125","Mon Aug 10 07:08:20 2020",1055,1125,1090
"tucson","AZ","1060 - 1145","Mon Aug 10 07:08:20 2020",1060,1145,1102.5
"tucson","AZ","1041 - 1460","Mon Aug 10 07:08:20 2020",1041,1460,1250.5
"tucson","AZ","950 - 1200","Mon Aug 10 07:08:20 2020",950,1200,1075
"tucson","AZ","1316 - 2080","Mon Aug 10 07:08:20 2020",1316,2080,1698
"tucson","AZ","1265 - 2135","Mon Aug 10 07:08:20 2020",1265,2135,1700
"tucson","AZ","1510 - 1920","Mon Aug 10 07:08:20 2020",1510,1920,1715
"tucson","AZ","2879 - 3903","Mon Aug 10 07:08:20 2020",2879,3903,3391
"tucson","AZ","1263 - 1735","Mon Aug 10 07:08:20 2020",1263,1735,1499
"tucson","AZ","1105 - 1417","Mon Aug 10 07:08:20 2020",1105,1417,1261
"tucson","AZ","1374 - 2655","Mon Aug 10 07:08:20 2020",1374,2655,2014.5
"tucson","AZ","795 - 1149","Mon Aug 10 07:08:20 2020",795,1149,972
"tucson","AZ","1405 - 2074","Mon Aug 10 07:08:20 2020",1405,2074,1739.5
"tucson","AZ","1176 - 1828","Mon Aug 10 07:08:20 2020",1176,1828,1502
"tucson","AZ","1114 - 1414","Mon Aug 10 07:08:20 2020",1114,1414,1264
"tucson","AZ","1124 - 1427","Mon Aug 10 07:08:20 2020",1124,1427,1275.5
"tucson","AZ","955","Mon Aug 10 07:08:20 2020",955,NA,955
"tucson","AZ","1375 - 1980","Mon Aug 10 07:08:20 2020",1375,1980,1677.5
"tucson","AZ","880 - 950","Mon Aug 10 07:08:20 2020",880,950,915
"tucson","AZ","1309 - 2149","Mon Aug 10 07:08:20 2020",1309,2149,1729
"tucson","AZ","917 - 1308","Mon Aug 10 07:08:20 2020",917,1308,1112.5
"tucson","AZ","1241 - 2355","Mon Aug 10 07:08:20 2020",1241,2355,1798
"tucson","AZ","785 - 835","Mon Aug 10 07:08:20 2020",785,835,810
"tucson","AZ","1149 - 2323","Mon Aug 10 07:08:20 2020",1149,2323,1736
"tucson","AZ","958 - 1361","Mon Aug 10 07:08:20 2020",958,1361,1159.5
"tucson","AZ","925","Mon Aug 10 07:08:20 2020",925,NA,925
"tucson","AZ","830","Mon Aug 10 07:08:20 2020",830,NA,830
"tucson","AZ","850 - 1000","Mon Aug 10 07:08:20 2020",850,1000,925
"tucson","AZ","825 - 970","Mon Aug 10 07:08:20 2020",825,970,897.5
"tucson","AZ","899","Mon Aug 10 07:08:20 2020",899,NA,899
"tucson","AZ","869 - 939","Mon Aug 10 07:08:20 2020",869,939,904
