"state","city","datePosted","security_jobsPosted"
"AZ","chandler",2020-08-05,5
"AZ","chandler",2020-08-06,8
"AZ","chandler",2020-08-07,10
"AZ","chandler",2020-08-08,3
"AZ","chandler",2020-08-09,2
"AZ","chandler",2020-08-10,1
"AZ","chandler",2020-08-11,5
"AZ","chandler",2020-08-12,5
"AZ","chandler",2020-08-13,4
"AZ","chandler",2020-08-14,3
"AZ","chandler",2020-08-15,10
"AZ","chandler",2020-08-16,3
"AZ","chandler",2020-08-17,2
"AZ","gilbert",2020-06-27,1
"AZ","gilbert",2020-06-30,3
"AZ","gilbert",2020-07-01,4
"AZ","gilbert",2020-07-02,3
"AZ","gilbert",2020-07-03,3
"AZ","gilbert",2020-07-07,1
"AZ","gilbert",2020-07-08,3
"AZ","gilbert",2020-07-09,3
"AZ","gilbert",2020-07-10,1
"AZ","gilbert",2020-07-11,1
"AZ","gilbert",2020-07-12,1
"AZ","gilbert",2020-07-13,1
"AZ","gilbert",2020-07-14,2
"AZ","gilbert",2020-07-15,1
"AZ","gilbert",2020-07-16,2
"AZ","gilbert",2020-07-17,6
"AZ","gilbert",2020-07-18,7
"AZ","gilbert",2020-07-19,6
"AZ","gilbert",2020-07-20,4
"AZ","gilbert",2020-07-21,13
"AZ","gilbert",2020-07-22,17
"AZ","gilbert",2020-07-23,13
"AZ","gilbert",2020-07-24,14
"AZ","gilbert",2020-07-25,2
"AZ","gilbert",2020-07-26,5
"AZ","gilbert",2020-07-27,1
"AZ","gilbert",2020-07-28,7
"AZ","gilbert",2020-07-29,6
"AZ","gilbert",2020-07-30,6
"AZ","gilbert",2020-07-31,12
"AZ","gilbert",2020-08-01,7
"AZ","gilbert",2020-08-02,5
"AZ","gilbert",2020-08-03,5
"AZ","gilbert",2020-08-04,7
"AZ","gilbert",2020-08-05,4
"AZ","gilbert",2020-08-06,8
"AZ","gilbert",2020-08-07,9
"AZ","gilbert",2020-08-08,3
"AZ","gilbert",2020-08-09,1
"AZ","gilbert",2020-08-11,3
"AZ","gilbert",2020-08-12,6
"AZ","gilbert",2020-08-13,3
"AZ","gilbert",2020-08-14,10
"AZ","gilbert",2020-08-15,4
"AZ","gilbert",2020-08-16,2
"AZ","gilbert",2020-08-17,2
"AZ","glendale",2020-06-26,1
"AZ","glendale",2020-06-27,1
"AZ","glendale",2020-06-30,2
"AZ","glendale",2020-07-01,6
"AZ","glendale",2020-07-02,1
"AZ","glendale",2020-07-03,1
"AZ","glendale",2020-07-06,1
"AZ","glendale",2020-07-07,3
"AZ","glendale",2020-07-08,7
"AZ","glendale",2020-07-09,8
"AZ","glendale",2020-07-10,2
"AZ","glendale",2020-07-11,5
"AZ","glendale",2020-07-13,3
"AZ","glendale",2020-07-14,6
"AZ","glendale",2020-07-15,1
"AZ","glendale",2020-07-16,3
"AZ","glendale",2020-07-17,4
"AZ","glendale",2020-07-18,9
"AZ","glendale",2020-07-19,5
"AZ","glendale",2020-07-20,3
"AZ","glendale",2020-07-21,13
"AZ","glendale",2020-07-22,11
"AZ","glendale",2020-07-23,11
"AZ","glendale",2020-07-24,10
"AZ","glendale",2020-07-25,3
"AZ","glendale",2020-07-26,2
"AZ","glendale",2020-07-27,5
"AZ","glendale",2020-07-28,3
"AZ","glendale",2020-07-29,5
"AZ","glendale",2020-07-30,2
"AZ","glendale",2020-07-31,19
"AZ","glendale",2020-08-01,2
"AZ","glendale",2020-08-02,1
"AZ","glendale",2020-08-03,3
"AZ","glendale",2020-08-04,7
"AZ","glendale",2020-08-05,2
"AZ","glendale",2020-08-06,5
"AZ","glendale",2020-08-07,10
"AZ","glendale",2020-08-08,4
"AZ","glendale",2020-08-10,2
"AZ","glendale",2020-08-11,5
"AZ","glendale",2020-08-12,3
"AZ","glendale",2020-08-13,7
"AZ","glendale",2020-08-14,7
"AZ","glendale",2020-08-15,9
"AZ","glendale",2020-08-16,2
"AZ","glendale",2020-08-17,1
"AZ","mesa",2020-06-27,2
"AZ","mesa",2020-06-29,1
"AZ","mesa",2020-06-30,2
"AZ","mesa",2020-07-01,5
"AZ","mesa",2020-07-02,3
"AZ","mesa",2020-07-03,3
"AZ","mesa",2020-07-04,1
"AZ","mesa",2020-07-07,1
"AZ","mesa",2020-07-08,4
"AZ","mesa",2020-07-09,4
"AZ","mesa",2020-07-10,3
"AZ","mesa",2020-07-11,5
"AZ","mesa",2020-07-12,1
"AZ","mesa",2020-07-14,6
"AZ","mesa",2020-07-15,3
"AZ","mesa",2020-07-16,5
"AZ","mesa",2020-07-17,6
"AZ","mesa",2020-07-18,8
"AZ","mesa",2020-07-19,5
"AZ","mesa",2020-07-20,1
"AZ","mesa",2020-07-21,13
"AZ","mesa",2020-07-22,19
"AZ","mesa",2020-07-23,13
"AZ","mesa",2020-07-24,15
"AZ","mesa",2020-07-25,3
"AZ","mesa",2020-07-26,5
"AZ","mesa",2020-07-27,3
"AZ","mesa",2020-07-28,8
"AZ","mesa",2020-07-29,7
"AZ","mesa",2020-07-30,5
"AZ","mesa",2020-07-31,14
"AZ","mesa",2020-08-01,3
"AZ","mesa",2020-08-02,3
"AZ","mesa",2020-08-03,4
"AZ","mesa",2020-08-04,8
"AZ","mesa",2020-08-05,5
"AZ","mesa",2020-08-06,6
"AZ","mesa",2020-08-07,10
"AZ","mesa",2020-08-08,2
"AZ","mesa",2020-08-11,5
"AZ","mesa",2020-08-12,7
"AZ","mesa",2020-08-13,5
"AZ","mesa",2020-08-14,9
"AZ","mesa",2020-08-15,3
"AZ","mesa",2020-08-17,2
"AZ","peoria",2020-06-25,1
"AZ","peoria",2020-06-26,1
"AZ","peoria",2020-06-27,1
"AZ","peoria",2020-06-29,1
"AZ","peoria",2020-06-30,2
"AZ","peoria",2020-07-01,5
"AZ","peoria",2020-07-03,1
"AZ","peoria",2020-07-07,4
"AZ","peoria",2020-07-08,4
"AZ","peoria",2020-07-09,6
"AZ","peoria",2020-07-10,4
"AZ","peoria",2020-07-11,5
"AZ","peoria",2020-07-12,1
"AZ","peoria",2020-07-13,4
"AZ","peoria",2020-07-14,11
"AZ","peoria",2020-07-15,4
"AZ","peoria",2020-07-16,2
"AZ","peoria",2020-07-17,4
"AZ","peoria",2020-07-18,11
"AZ","peoria",2020-07-19,3
"AZ","peoria",2020-07-20,4
"AZ","peoria",2020-07-21,13
"AZ","peoria",2020-07-22,10
"AZ","peoria",2020-07-23,7
"AZ","peoria",2020-07-24,14
"AZ","peoria",2020-07-25,2
"AZ","peoria",2020-07-26,5
"AZ","peoria",2020-07-27,4
"AZ","peoria",2020-07-28,1
"AZ","peoria",2020-07-29,6
"AZ","peoria",2020-07-30,2
"AZ","peoria",2020-07-31,13
"AZ","peoria",2020-08-01,5
"AZ","peoria",2020-08-02,3
"AZ","peoria",2020-08-03,3
"AZ","peoria",2020-08-04,9
"AZ","peoria",2020-08-05,6
"AZ","peoria",2020-08-06,3
"AZ","peoria",2020-08-07,8
"AZ","peoria",2020-08-08,4
"AZ","peoria",2020-08-10,2
"AZ","peoria",2020-08-11,6
"AZ","peoria",2020-08-12,4
"AZ","peoria",2020-08-13,6
"AZ","peoria",2020-08-14,5
"AZ","peoria",2020-08-15,6
"AZ","peoria",2020-08-16,1
"AZ","phoenix",2020-06-26,1
"AZ","phoenix",2020-06-27,1
"AZ","phoenix",2020-06-29,1
"AZ","phoenix",2020-06-30,3
"AZ","phoenix",2020-07-01,5
"AZ","phoenix",2020-07-02,1
"AZ","phoenix",2020-07-07,2
"AZ","phoenix",2020-07-08,3
"AZ","phoenix",2020-07-09,6
"AZ","phoenix",2020-07-10,4
"AZ","phoenix",2020-07-11,2
"AZ","phoenix",2020-07-12,3
"AZ","phoenix",2020-07-13,5
"AZ","phoenix",2020-07-14,8
"AZ","phoenix",2020-07-15,3
"AZ","phoenix",2020-07-16,2
"AZ","phoenix",2020-07-17,1
"AZ","phoenix",2020-07-18,9
"AZ","phoenix",2020-07-19,3
"AZ","phoenix",2020-07-20,7
"AZ","phoenix",2020-07-21,17
"AZ","phoenix",2020-07-22,17
"AZ","phoenix",2020-07-23,7
"AZ","phoenix",2020-07-24,13
"AZ","phoenix",2020-07-25,6
"AZ","phoenix",2020-07-26,3
"AZ","phoenix",2020-07-27,5
"AZ","phoenix",2020-07-28,4
"AZ","phoenix",2020-07-29,7
"AZ","phoenix",2020-07-30,7
"AZ","phoenix",2020-07-31,7
"AZ","phoenix",2020-08-01,3
"AZ","phoenix",2020-08-02,3
"AZ","phoenix",2020-08-03,3
"AZ","phoenix",2020-08-04,8
"AZ","phoenix",2020-08-05,3
"AZ","phoenix",2020-08-06,6
"AZ","phoenix",2020-08-07,12
"AZ","phoenix",2020-08-08,5
"AZ","phoenix",2020-08-10,2
"AZ","phoenix",2020-08-11,6
"AZ","phoenix",2020-08-12,4
"AZ","phoenix",2020-08-13,5
"AZ","phoenix",2020-08-14,4
"AZ","phoenix",2020-08-15,7
"AZ","phoenix",2020-08-16,1
"AZ","phoenix",2020-08-17,2
"AZ","scottsdale",2020-06-27,1
"AZ","scottsdale",2020-06-29,1
"AZ","scottsdale",2020-06-30,1
"AZ","scottsdale",2020-07-01,2
"AZ","scottsdale",2020-07-02,1
"AZ","scottsdale",2020-07-03,3
"AZ","scottsdale",2020-07-04,1
"AZ","scottsdale",2020-07-08,3
"AZ","scottsdale",2020-07-09,2
"AZ","scottsdale",2020-07-10,1
"AZ","scottsdale",2020-07-11,2
"AZ","scottsdale",2020-07-12,2
"AZ","scottsdale",2020-07-13,3
"AZ","scottsdale",2020-07-14,4
"AZ","scottsdale",2020-07-15,3
"AZ","scottsdale",2020-07-16,5
"AZ","scottsdale",2020-07-17,6
"AZ","scottsdale",2020-07-18,8
"AZ","scottsdale",2020-07-19,3
"AZ","scottsdale",2020-07-20,4
"AZ","scottsdale",2020-07-21,23
"AZ","scottsdale",2020-07-22,14
"AZ","scottsdale",2020-07-23,5
"AZ","scottsdale",2020-07-24,9
"AZ","scottsdale",2020-07-25,4
"AZ","scottsdale",2020-07-26,8
"AZ","scottsdale",2020-07-27,5
"AZ","scottsdale",2020-07-28,7
"AZ","scottsdale",2020-07-29,2
"AZ","scottsdale",2020-07-30,6
"AZ","scottsdale",2020-07-31,12
"AZ","scottsdale",2020-08-01,6
"AZ","scottsdale",2020-08-02,4
"AZ","scottsdale",2020-08-03,4
"AZ","scottsdale",2020-08-04,9
"AZ","scottsdale",2020-08-05,5
"AZ","scottsdale",2020-08-06,4
"AZ","scottsdale",2020-08-07,8
"AZ","scottsdale",2020-08-08,4
"AZ","scottsdale",2020-08-10,1
"AZ","scottsdale",2020-08-11,6
"AZ","scottsdale",2020-08-12,7
"AZ","scottsdale",2020-08-13,4
"AZ","scottsdale",2020-08-14,3
"AZ","scottsdale",2020-08-15,2
"AZ","scottsdale",2020-08-16,2
"AZ","scottsdale",2020-08-17,2
"AZ","surprise",2020-06-26,1
"AZ","surprise",2020-06-29,1
"AZ","surprise",2020-06-30,3
"AZ","surprise",2020-07-01,4
"AZ","surprise",2020-07-03,1
"AZ","surprise",2020-07-07,3
"AZ","surprise",2020-07-08,3
"AZ","surprise",2020-07-09,5
"AZ","surprise",2020-07-10,3
"AZ","surprise",2020-07-11,6
"AZ","surprise",2020-07-12,1
"AZ","surprise",2020-07-13,2
"AZ","surprise",2020-07-14,12
"AZ","surprise",2020-07-15,5
"AZ","surprise",2020-07-16,2
"AZ","surprise",2020-07-17,2
"AZ","surprise",2020-07-18,5
"AZ","surprise",2020-07-19,2
"AZ","surprise",2020-07-20,3
"AZ","surprise",2020-07-21,16
"AZ","surprise",2020-07-22,13
"AZ","surprise",2020-07-23,6
"AZ","surprise",2020-07-24,14
"AZ","surprise",2020-07-25,1
"AZ","surprise",2020-07-26,6
"AZ","surprise",2020-07-27,4
"AZ","surprise",2020-07-28,4
"AZ","surprise",2020-07-29,9
"AZ","surprise",2020-07-30,3
"AZ","surprise",2020-07-31,11
"AZ","surprise",2020-08-01,2
"AZ","surprise",2020-08-02,1
"AZ","surprise",2020-08-03,3
"AZ","surprise",2020-08-04,9
"AZ","surprise",2020-08-05,2
"AZ","surprise",2020-08-06,6
"AZ","surprise",2020-08-07,9
"AZ","surprise",2020-08-08,1
"AZ","surprise",2020-08-10,4
"AZ","surprise",2020-08-11,7
"AZ","surprise",2020-08-12,6
"AZ","surprise",2020-08-13,7
"AZ","surprise",2020-08-14,4
"AZ","surprise",2020-08-15,7
"AZ","surprise",2020-08-16,1
"AZ","tempe",2020-06-27,1
"AZ","tempe",2020-06-30,2
"AZ","tempe",2020-07-01,6
"AZ","tempe",2020-07-02,2
"AZ","tempe",2020-07-07,1
"AZ","tempe",2020-07-08,6
"AZ","tempe",2020-07-09,6
"AZ","tempe",2020-07-11,1
"AZ","tempe",2020-07-12,1
"AZ","tempe",2020-07-13,2
"AZ","tempe",2020-07-14,3
"AZ","tempe",2020-07-16,4
"AZ","tempe",2020-07-17,7
"AZ","tempe",2020-07-18,6
"AZ","tempe",2020-07-19,6
"AZ","tempe",2020-07-20,3
"AZ","tempe",2020-07-21,19
"AZ","tempe",2020-07-22,17
"AZ","tempe",2020-07-23,7
"AZ","tempe",2020-07-24,15
"AZ","tempe",2020-07-25,2
"AZ","tempe",2020-07-26,5
"AZ","tempe",2020-07-27,2
"AZ","tempe",2020-07-28,9
"AZ","tempe",2020-07-29,6
"AZ","tempe",2020-07-30,10
"AZ","tempe",2020-07-31,11
"AZ","tempe",2020-08-01,6
"AZ","tempe",2020-08-02,4
"AZ","tempe",2020-08-03,5
"AZ","tempe",2020-08-04,12
"AZ","tempe",2020-08-05,6
"AZ","tempe",2020-08-06,11
"AZ","tempe",2020-08-07,11
"AZ","tempe",2020-08-08,2
"AZ","tempe",2020-08-09,2
"AZ","tempe",2020-08-11,6
"AZ","tempe",2020-08-12,6
"AZ","tempe",2020-08-13,6
"AZ","tempe",2020-08-14,5
"AZ","tempe",2020-08-15,5
"AZ","tempe",2020-08-16,2
"AZ","tempe",2020-08-17,1
"AZ","tucson",2020-06-24,2
"AZ","tucson",2020-06-25,2
"AZ","tucson",2020-06-30,2
"AZ","tucson",2020-07-01,8
"AZ","tucson",2020-07-02,1
"AZ","tucson",2020-07-07,2
"AZ","tucson",2020-07-08,3
"AZ","tucson",2020-07-09,2
"AZ","tucson",2020-07-10,3
"AZ","tucson",2020-07-12,3
"AZ","tucson",2020-07-14,5
"AZ","tucson",2020-07-15,6
"AZ","tucson",2020-07-16,3
"AZ","tucson",2020-07-17,8
"AZ","tucson",2020-07-18,4
"AZ","tucson",2020-07-19,1
"AZ","tucson",2020-07-22,8
"AZ","tucson",2020-07-23,10
"AZ","tucson",2020-07-24,1
"AZ","tucson",2020-07-28,3
"AZ","tucson",2020-07-29,8
"AZ","tucson",2020-07-31,7
"AZ","tucson",2020-08-01,3
"AZ","tucson",2020-08-03,1
"AZ","tucson",2020-08-04,2
"AZ","tucson",2020-08-06,6
"AZ","tucson",2020-08-07,2
"AZ","tucson",2020-08-08,1
"AZ","tucson",2020-08-10,2
"AZ","tucson",2020-08-11,5
"AZ","tucson",2020-08-13,2
"AZ","tucson",2020-08-15,1
"CA","anaheim",2020-06-24,1
"CA","anaheim",2020-07-01,3
"CA","anaheim",2020-07-07,3
"CA","anaheim",2020-07-08,6
"CA","anaheim",2020-07-09,3
"CA","anaheim",2020-07-10,5
"CA","anaheim",2020-07-12,3
"CA","anaheim",2020-07-13,3
"CA","anaheim",2020-07-14,1
"CA","anaheim",2020-07-15,5
"CA","anaheim",2020-07-16,5
"CA","anaheim",2020-07-17,9
"CA","anaheim",2020-07-18,1
"CA","anaheim",2020-07-19,1
"CA","anaheim",2020-07-20,2
"CA","anaheim",2020-07-21,11
"CA","anaheim",2020-07-22,16
"CA","anaheim",2020-07-23,7
"CA","anaheim",2020-07-24,7
"CA","anaheim",2020-07-25,4
"CA","anaheim",2020-07-26,2
"CA","anaheim",2020-07-27,3
"CA","anaheim",2020-07-28,5
"CA","anaheim",2020-07-30,6
"CA","anaheim",2020-07-31,7
"CA","anaheim",2020-08-01,8
"CA","anaheim",2020-08-02,1
"CA","anaheim",2020-08-03,2
"CA","anaheim",2020-08-04,7
"CA","anaheim",2020-08-05,6
"CA","anaheim",2020-08-06,16
"CA","anaheim",2020-08-07,7
"CA","anaheim",2020-08-08,6
"CA","anaheim",2020-08-09,2
"CA","anaheim",2020-08-10,1
"CA","anaheim",2020-08-11,4
"CA","anaheim",2020-08-12,6
"CA","anaheim",2020-08-13,6
"CA","anaheim",2020-08-14,5
"CA","anaheim",2020-08-15,7
"CA","anaheim",2020-08-17,1
"CA","bakersfield",2020-06-25,1
"CA","bakersfield",2020-06-26,1
"CA","bakersfield",2020-06-29,2
"CA","bakersfield",2020-07-01,1
"CA","bakersfield",2020-07-02,2
"CA","bakersfield",2020-07-03,1
"CA","bakersfield",2020-07-07,2
"CA","bakersfield",2020-07-08,2
"CA","bakersfield",2020-07-09,4
"CA","bakersfield",2020-07-11,1
"CA","bakersfield",2020-07-14,5
"CA","bakersfield",2020-07-15,2
"CA","bakersfield",2020-07-16,3
"CA","bakersfield",2020-07-17,2
"CA","bakersfield",2020-07-18,4
"CA","bakersfield",2020-07-21,14
"CA","bakersfield",2020-07-22,3
"CA","bakersfield",2020-07-24,3
"CA","bakersfield",2020-07-25,6
"CA","bakersfield",2020-07-26,2
"CA","bakersfield",2020-07-28,3
"CA","bakersfield",2020-07-29,3
"CA","bakersfield",2020-07-30,4
"CA","bakersfield",2020-07-31,3
"CA","bakersfield",2020-08-01,2
"CA","bakersfield",2020-08-05,1
"CA","bakersfield",2020-08-06,2
"CA","bakersfield",2020-08-07,2
"CA","bakersfield",2020-08-08,3
"CA","bakersfield",2020-08-12,2
"CA","bakersfield",2020-08-13,2
"CA","bakersfield",2020-08-14,2
"CA","bakersfield",2020-08-15,3
"CA","bakersfield",2020-08-17,1
"CA","fresno",2020-06-24,1
"CA","fresno",2020-06-25,1
"CA","fresno",2020-06-29,2
"CA","fresno",2020-06-30,3
"CA","fresno",2020-07-01,6
"CA","fresno",2020-07-02,2
"CA","fresno",2020-07-03,1
"CA","fresno",2020-07-07,1
"CA","fresno",2020-07-08,1
"CA","fresno",2020-07-09,3
"CA","fresno",2020-07-11,1
"CA","fresno",2020-07-14,2
"CA","fresno",2020-07-15,3
"CA","fresno",2020-07-16,6
"CA","fresno",2020-07-17,3
"CA","fresno",2020-07-18,2
"CA","fresno",2020-07-20,5
"CA","fresno",2020-07-21,14
"CA","fresno",2020-07-22,3
"CA","fresno",2020-07-23,1
"CA","fresno",2020-07-24,4
"CA","fresno",2020-07-25,4
"CA","fresno",2020-07-28,9
"CA","fresno",2020-07-29,6
"CA","fresno",2020-07-30,6
"CA","fresno",2020-07-31,3
"CA","fresno",2020-08-01,1
"CA","fresno",2020-08-04,1
"CA","fresno",2020-08-05,3
"CA","fresno",2020-08-06,4
"CA","fresno",2020-08-07,5
"CA","fresno",2020-08-08,3
"CA","fresno",2020-08-09,2
"CA","fresno",2020-08-10,1
"CA","fresno",2020-08-11,1
"CA","fresno",2020-08-12,5
"CA","fresno",2020-08-14,3
"CA","fresno",2020-08-15,2
"CA","long+beach",2020-06-23,1
"CA","long+beach",2020-06-24,1
"CA","long+beach",2020-06-29,2
"CA","long+beach",2020-06-30,1
"CA","long+beach",2020-07-01,5
"CA","long+beach",2020-07-02,1
"CA","long+beach",2020-07-03,1
"CA","long+beach",2020-07-07,4
"CA","long+beach",2020-07-09,7
"CA","long+beach",2020-07-10,5
"CA","long+beach",2020-07-11,2
"CA","long+beach",2020-07-12,4
"CA","long+beach",2020-07-13,1
"CA","long+beach",2020-07-14,1
"CA","long+beach",2020-07-15,4
"CA","long+beach",2020-07-16,6
"CA","long+beach",2020-07-17,8
"CA","long+beach",2020-07-18,3
"CA","long+beach",2020-07-19,2
"CA","long+beach",2020-07-20,7
"CA","long+beach",2020-07-21,14
"CA","long+beach",2020-07-22,14
"CA","long+beach",2020-07-23,5
"CA","long+beach",2020-07-24,11
"CA","long+beach",2020-07-25,7
"CA","long+beach",2020-07-26,3
"CA","long+beach",2020-07-27,2
"CA","long+beach",2020-07-28,10
"CA","long+beach",2020-07-29,2
"CA","long+beach",2020-07-30,7
"CA","long+beach",2020-07-31,7
"CA","long+beach",2020-08-01,4
"CA","long+beach",2020-08-02,1
"CA","long+beach",2020-08-03,2
"CA","long+beach",2020-08-04,6
"CA","long+beach",2020-08-05,4
"CA","long+beach",2020-08-06,13
"CA","long+beach",2020-08-07,10
"CA","long+beach",2020-08-08,6
"CA","long+beach",2020-08-09,2
"CA","long+beach",2020-08-10,6
"CA","long+beach",2020-08-11,1
"CA","long+beach",2020-08-12,2
"CA","long+beach",2020-08-13,3
"CA","long+beach",2020-08-14,9
"CA","long+beach",2020-08-15,9
"CA","long+beach",2020-08-17,2
"CA","los+angeles",2020-06-23,1
"CA","los+angeles",2020-06-24,1
"CA","los+angeles",2020-06-25,1
"CA","los+angeles",2020-07-02,1
"CA","los+angeles",2020-07-03,1
"CA","los+angeles",2020-07-07,2
"CA","los+angeles",2020-07-08,2
"CA","los+angeles",2020-07-09,3
"CA","los+angeles",2020-07-10,2
"CA","los+angeles",2020-07-13,2
"CA","los+angeles",2020-07-14,7
"CA","los+angeles",2020-07-15,4
"CA","los+angeles",2020-07-16,9
"CA","los+angeles",2020-07-17,15
"CA","los+angeles",2020-07-18,3
"CA","los+angeles",2020-07-20,3
"CA","los+angeles",2020-07-21,8
"CA","los+angeles",2020-07-22,15
"CA","los+angeles",2020-07-23,11
"CA","los+angeles",2020-07-24,13
"CA","los+angeles",2020-07-25,8
"CA","los+angeles",2020-07-26,1
"CA","los+angeles",2020-07-27,4
"CA","los+angeles",2020-07-28,9
"CA","los+angeles",2020-07-29,7
"CA","los+angeles",2020-07-30,5
"CA","los+angeles",2020-07-31,14
"CA","los+angeles",2020-08-01,6
"CA","los+angeles",2020-08-02,2
"CA","los+angeles",2020-08-03,8
"CA","los+angeles",2020-08-04,1
"CA","los+angeles",2020-08-05,4
"CA","los+angeles",2020-08-06,6
"CA","los+angeles",2020-08-07,5
"CA","los+angeles",2020-08-08,7
"CA","los+angeles",2020-08-09,2
"CA","los+angeles",2020-08-10,5
"CA","los+angeles",2020-08-11,4
"CA","los+angeles",2020-08-12,2
"CA","los+angeles",2020-08-13,2
"CA","los+angeles",2020-08-14,12
"CA","los+angeles",2020-08-15,6
"CA","los+angeles",2020-08-16,2
"CA","los+angeles",2020-08-17,3
"CA","oakland",2020-06-25,1
"CA","oakland",2020-06-29,2
"CA","oakland",2020-06-30,2
"CA","oakland",2020-07-01,4
"CA","oakland",2020-07-02,1
"CA","oakland",2020-07-03,3
"CA","oakland",2020-07-08,3
"CA","oakland",2020-07-09,5
"CA","oakland",2020-07-10,2
"CA","oakland",2020-07-11,6
"CA","oakland",2020-07-12,1
"CA","oakland",2020-07-13,1
"CA","oakland",2020-07-14,2
"CA","oakland",2020-07-15,6
"CA","oakland",2020-07-16,6
"CA","oakland",2020-07-17,3
"CA","oakland",2020-07-18,10
"CA","oakland",2020-07-19,2
"CA","oakland",2020-07-20,3
"CA","oakland",2020-07-21,14
"CA","oakland",2020-07-22,7
"CA","oakland",2020-07-23,1
"CA","oakland",2020-07-24,6
"CA","oakland",2020-07-25,3
"CA","oakland",2020-07-27,1
"CA","oakland",2020-07-28,3
"CA","oakland",2020-07-29,13
"CA","oakland",2020-07-30,13
"CA","oakland",2020-07-31,7
"CA","oakland",2020-08-01,6
"CA","oakland",2020-08-02,7
"CA","oakland",2020-08-03,1
"CA","oakland",2020-08-04,6
"CA","oakland",2020-08-05,9
"CA","oakland",2020-08-06,5
"CA","oakland",2020-08-07,5
"CA","oakland",2020-08-08,2
"CA","oakland",2020-08-10,8
"CA","oakland",2020-08-11,3
"CA","oakland",2020-08-13,6
"CA","oakland",2020-08-14,6
"CA","oakland",2020-08-15,5
"CA","oakland",2020-08-16,3
"CA","oakland",2020-08-17,3
"CA","sacramento",2020-06-24,1
"CA","sacramento",2020-06-29,1
"CA","sacramento",2020-06-30,1
"CA","sacramento",2020-07-01,9
"CA","sacramento",2020-07-02,1
"CA","sacramento",2020-07-08,4
"CA","sacramento",2020-07-09,5
"CA","sacramento",2020-07-10,4
"CA","sacramento",2020-07-13,1
"CA","sacramento",2020-07-14,15
"CA","sacramento",2020-07-15,9
"CA","sacramento",2020-07-16,3
"CA","sacramento",2020-07-17,3
"CA","sacramento",2020-07-18,4
"CA","sacramento",2020-07-19,3
"CA","sacramento",2020-07-21,10
"CA","sacramento",2020-07-22,5
"CA","sacramento",2020-07-23,3
"CA","sacramento",2020-07-24,10
"CA","sacramento",2020-07-25,9
"CA","sacramento",2020-07-26,1
"CA","sacramento",2020-07-27,2
"CA","sacramento",2020-07-28,4
"CA","sacramento",2020-07-29,10
"CA","sacramento",2020-07-30,9
"CA","sacramento",2020-07-31,3
"CA","sacramento",2020-08-01,4
"CA","sacramento",2020-08-02,3
"CA","sacramento",2020-08-03,2
"CA","sacramento",2020-08-04,8
"CA","sacramento",2020-08-05,5
"CA","sacramento",2020-08-06,1
"CA","sacramento",2020-08-07,4
"CA","sacramento",2020-08-08,7
"CA","sacramento",2020-08-09,1
"CA","sacramento",2020-08-11,6
"CA","sacramento",2020-08-12,6
"CA","sacramento",2020-08-13,5
"CA","sacramento",2020-08-14,3
